,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,age,mileage (km),diesel_yn,petrol_yn,hybrid_yn,manual_yn,semi_automatic_yn,automatic_yn,A_Series_yn,T_Series_yn,S_Series_yn,R_Series_yn,Q_Series_yn,model_type
4815, Q5,2019,31490,Automatic,5000,Diesel,145,39.2,2.0,1,8047,1,0,0,0,0,1,0,0,0,0,1,Q
4816, Q3,2019,28990,Semi-Auto,3027,Diesel,145,47.1,2.0,1,4871,1,0,0,0,1,0,0,0,0,0,1,Q
4817, Q7,2017,35990,Automatic,19925,Diesel,200,47.9,3.0,3,32066,1,0,0,0,0,1,0,0,0,0,1,Q
4818, A3,2017,18490,Manual,27928,Petrol,20,60.1,1.4,3,44946,0,1,0,1,0,0,1,0,0,0,0,A
4819, A4,2014,13490,Manual,45763,Diesel,30,62.8,2.0,6,73648,1,0,0,1,0,0,1,0,0,0,0,A
4820, A3,2019,23990,Semi-Auto,8473,Petrol,150,41.5,1.5,1,13636,0,1,0,0,1,0,1,0,0,0,0,A
4821, Q2,2018,20990,Semi-Auto,8600,Petrol,150,54.3,1.4,2,13840,0,1,0,0,1,0,0,0,0,0,1,Q
4822, Q3,2016,17990,Manual,27500,Petrol,150,49.6,1.4,4,44257,0,1,0,1,0,0,0,0,0,0,1,Q
4823, Q3,2018,23990,Manual,15047,Diesel,150,60.1,2.0,2,24216,1,0,0,1,0,0,0,0,0,0,1,Q
4824, A1,2017,13490,Manual,23490,Petrol,150,56.5,1.4,3,37803,0,1,0,1,0,0,1,0,0,0,0,A
4825, Q2,2017,18990,Manual,27200,Petrol,150,50.4,1.4,3,43774,0,1,0,1,0,0,0,0,0,0,1,Q
4826, A1,2019,20595,Manual,6000,Petrol,145,47.9,1.0,1,9656,0,1,0,1,0,0,1,0,0,0,0,A
4827, Q3,2019,26990,Manual,5000,Diesel,145,42.8,2.0,1,8047,1,0,0,1,0,0,0,0,0,0,1,Q
4828, A4,2019,27990,Automatic,5000,Petrol,145,40.9,2.0,1,8047,0,1,0,0,0,1,1,0,0,0,0,A
4829, Q3,2019,24990,Manual,5000,Petrol,145,40.9,1.5,1,8047,0,1,0,1,0,0,0,0,0,0,1,Q
4830, Q2,2019,25490,Automatic,6000,Petrol,145,42.2,1.5,1,9656,0,1,0,0,0,1,0,0,0,0,1,Q
4831, Q8,2019,56990,Automatic,5000,Diesel,145,33.6,3.0,1,8047,1,0,0,0,0,1,0,0,0,0,1,Q
4832, Q2,2019,29995,Semi-Auto,4227,Petrol,145,39.8,1.5,1,6803,0,1,0,0,1,0,0,0,0,0,1,Q
4833, Q7,2017,52990,Automatic,27195,Diesel,145,39.2,4.0,3,43766,1,0,0,0,0,1,0,0,0,0,1,Q
4834, A3,2019,21990,Manual,4875,Petrol,145,42.2,1.5,1,7846,0,1,0,1,0,0,1,0,0,0,0,A
4835, A3,2016,17990,Semi-Auto,35273,Petrol,30,56.5,1.4,4,56766,0,1,0,0,1,0,1,0,0,0,0,A
4836, Q8,2019,51990,Automatic,9804,Diesel,145,33.6,3.0,1,15778,1,0,0,0,0,1,0,0,0,0,1,Q
4837, A3,2014,14490,Manual,37991,Petrol,20,60.1,1.4,6,61140,0,1,0,1,0,0,1,0,0,0,0,A
4838, Q5,2019,51990,Semi-Auto,3712,Diesel,145,34.5,3.0,1,5974,1,0,0,0,1,0,0,0,0,0,1,Q
4839, Q3,2019,28990,Semi-Auto,5454,Diesel,145,47.1,2.0,1,8777,1,0,0,0,1,0,0,0,0,0,1,Q
4840, A3,2018,21990,Automatic,10500,Petrol,145,56.5,1.5,2,16898,0,1,0,0,0,1,1,0,0,0,0,A
4841, A6,2016,18990,Semi-Auto,62100,Diesel,125,58.9,2.0,4,99940,1,0,0,0,1,0,1,0,0,0,0,A
4842, Q7,2019,46990,Automatic,6000,Diesel,145,33.2,3.0,1,9656,1,0,0,0,0,1,0,0,0,0,1,Q
4843, Q5,2019,31490,Automatic,5000,Diesel,145,39.2,2.0,1,8047,1,0,0,0,0,1,0,0,0,0,1,Q
4844, Q2,2019,28990,Automatic,2381,Petrol,145,33.2,2.0,1,3832,0,1,0,0,0,1,0,0,0,0,1,Q
4845, Q3,2019,39990,Semi-Auto,7561,Petrol,145,30.7,2.0,1,12168,0,1,0,0,1,0,0,0,0,0,1,Q
4846, Q3,2019,31990,Automatic,4590,Petrol,145,31.4,2.0,1,7387,0,1,0,0,0,1,0,0,0,0,1,Q
4847, Q5,2019,32490,Automatic,5000,Diesel,145,38.2,2.0,1,8047,1,0,0,0,0,1,0,0,0,0,1,Q
4848, A3,2017,19490,Semi-Auto,17100,Petrol,145,56.5,1.5,3,27520,0,1,0,0,1,0,1,0,0,0,0,A
4849, A5,2018,26490,Semi-Auto,4600,Petrol,145,50.4,2.0,2,7403,0,1,0,0,1,0,1,0,0,0,0,A
4850, A3,2019,31450,Semi-Auto,5069,Petrol,145,34.9,2.0,1,8158,0,1,0,0,1,0,1,0,0,0,0,A
4851, TT,2016,36490,Automatic,31362,Petrol,300,34.5,2.5,4,50472,0,1,0,0,0,1,0,1,0,0,0,T
4852, Q2,2017,21990,Semi-Auto,28943,Diesel,145,57.7,2.0,3,46579,1,0,0,0,1,0,0,0,0,0,1,Q
4853, Q5,2018,34990,Semi-Auto,13500,Petrol,145,40.4,2.0,2,21726,0,1,0,0,1,0,0,0,0,0,1,Q
4854, A4,2017,21990,Automatic,10488,Diesel,145,65.7,2.0,3,16879,1,0,0,0,0,1,1,0,0,0,0,A
4855, A5,2017,23490,Automatic,35220,Petrol,145,48.7,2.0,3,56681,0,1,0,0,0,1,1,0,0,0,0,A
4856, A1,2019,21500,Semi-Auto,100,Petrol,145,44.8,1.5,1,161,0,1,0,0,1,0,1,0,0,0,0,A
4857, A6,2019,48000,Semi-Auto,506,Diesel,145,35.8,3.0,1,814,1,0,0,0,1,0,1,0,0,0,0,A
4858, A3,2019,32500,Semi-Auto,9292,Petrol,150,34.9,2.0,1,14954,0,1,0,0,1,0,1,0,0,0,0,A
4859, Q5,2019,35500,Semi-Auto,9415,Diesel,150,38.2,2.0,1,15152,1,0,0,0,1,0,0,0,0,0,1,Q
4860, Q5,2015,24290,Automatic,49431,Diesel,260,41.5,3.0,5,79551,1,0,0,0,0,1,0,0,0,0,1,Q
4861, Q2,2018,17990,Manual,21110,Petrol,150,55.4,1.0,2,33973,0,1,0,1,0,0,0,0,0,0,1,Q
4862, A5,2018,32990,Automatic,13453,Petrol,150,36.7,3.0,2,21650,0,1,0,0,0,1,1,0,0,0,0,A
4863, Q3,2018,20990,Manual,21909,Diesel,150,57.7,2.0,2,35259,1,0,0,1,0,0,0,0,0,0,1,Q
4864, TT,2017,18990,Manual,16282,Petrol,150,47.1,1.8,3,26203,0,1,0,1,0,0,0,1,0,0,0,T
4865, A6,2016,24490,Semi-Auto,47750,Diesel,165,52.3,3.0,4,76846,1,0,0,0,1,0,1,0,0,0,0,A
4866, Q3,2016,19990,Semi-Auto,19393,Petrol,145,47.9,1.4,4,31210,0,1,0,0,1,0,0,0,0,0,1,Q
4867, A5,2019,26275,Automatic,16177,Petrol,145,39.8,2.0,1,26034,0,1,0,0,0,1,1,0,0,0,0,A
4868, A3,2019,23490,Semi-Auto,15080,Petrol,145,41.5,1.5,1,24269,0,1,0,0,1,0,1,0,0,0,0,A
4869, A3,2019,23450,Semi-Auto,8585,Petrol,145,41.5,1.5,1,13816,0,1,0,0,1,0,1,0,0,0,0,A
4870, A3,2019,22490,Semi-Auto,14300,Petrol,145,42.2,1.5,1,23014,0,1,0,0,1,0,1,0,0,0,0,A
4871, A1,2017,17490,Semi-Auto,18000,Petrol,145,70.6,1.4,3,28968,0,1,0,0,1,0,1,0,0,0,0,A
4872, A4,2017,19490,Semi-Auto,13632,Petrol,145,51.4,1.4,3,21939,0,1,0,0,1,0,1,0,0,0,0,A
4873, A8,2019,38975,Automatic,7890,Diesel,145,40.4,3.0,1,12698,1,0,0,0,0,1,1,0,0,0,0,A
4874, A5,2019,25990,Manual,100,Petrol,145,39.2,2.0,1,161,0,1,0,1,0,0,1,0,0,0,0,A
4875, A4,2019,22690,Manual,6995,Petrol,145,39.2,2.0,1,11257,0,1,0,1,0,0,1,0,0,0,0,A
4876, Q3,2019,39990,Semi-Auto,7120,Petrol,145,31.4,2.0,1,11459,0,1,0,0,1,0,0,0,0,0,1,Q
4877, Q5,2019,43990,Semi-Auto,5593,Diesel,145,36.2,2.0,1,9001,1,0,0,0,1,0,0,0,0,0,1,Q
4878, Q3,2020,34490,Semi-Auto,5000,Petrol,145,40.4,1.5,0,8047,0,1,0,0,1,0,0,0,0,0,1,Q
4879, A3,2014,15000,Semi-Auto,24597,Hybrid,0,188.3,1.4,6,39585,0,0,1,0,1,0,1,0,0,0,0,A
4880, A3,2019,18000,Manual,7000,Diesel,145,51.4,1.6,1,11265,1,0,0,1,0,0,1,0,0,0,0,A
4881, A5,2019,26000,Semi-Auto,8000,Diesel,145,48.7,2.0,1,12875,1,0,0,0,1,0,1,0,0,0,0,A
4882, A4,2019,25000,Semi-Auto,10000,Diesel,145,49.6,2.0,1,16093,1,0,0,0,1,0,1,0,0,0,0,A
4883, A5,2020,31000,Manual,247,Petrol,145,37.2,2.0,0,398,0,1,0,1,0,0,1,0,0,0,0,A
4884, Q5,2019,54000,Semi-Auto,4000,Diesel,145,32.5,3.0,1,6437,1,0,0,0,1,0,0,0,0,0,1,Q
4885, A1,2019,22500,Semi-Auto,3869,Petrol,150,44.1,1.5,1,6227,0,1,0,0,1,0,1,0,0,0,0,A
4886, A6,2016,17000,Semi-Auto,57221,Diesel,30,61.4,2.0,4,92088,1,0,0,0,1,0,1,0,0,0,0,A
4887, A7,2017,24500,Semi-Auto,38519,Diesel,145,52.3,3.0,3,61990,1,0,0,0,1,0,1,0,0,0,0,A
4888, A3,2017,13500,Manual,51578,Petrol,20,60.1,1.4,3,83007,0,1,0,1,0,0,1,0,0,0,0,A
4889, Q5,2014,25000,Semi-Auto,34503,Diesel,260,41.5,3.0,6,55527,1,0,0,0,1,0,0,0,0,0,1,Q
4890, Q5,2016,19000,Semi-Auto,38482,Diesel,200,47.1,3.0,4,61931,1,0,0,0,1,0,0,0,0,0,1,Q
4891, A8,2018,35000,Semi-Auto,17951,Diesel,145,50.4,3.0,2,28889,1,0,0,0,1,0,1,0,0,0,0,A
4892, Q3,2016,21000,Semi-Auto,27425,Petrol,200,40.4,2.0,4,44136,0,1,0,0,1,0,0,0,0,0,1,Q
4893, Q3,2020,36000,Semi-Auto,3000,Petrol,145,31.4,2.0,0,4828,0,1,0,0,1,0,0,0,0,0,1,Q
4894, A6,2020,42500,Semi-Auto,3000,Diesel,145,37.7,3.0,0,4828,1,0,0,0,1,0,1,0,0,0,0,A
4895, A1,2020,25000,Semi-Auto,3000,Petrol,145,44.8,1.5,0,4828,0,1,0,0,1,0,1,0,0,0,0,A
4896, RS4,2019,58990,Automatic,5151,Petrol,145,29.1,2.9,1,8290,0,1,0,0,0,1,0,0,1,1,0,R
4897, Q2,2019,34990,Semi-Auto,853,Petrol,145,41.5,1.5,1,1373,0,1,0,0,1,0,0,0,0,0,1,Q
4898, A3,2019,24212,Manual,6000,Diesel,145,51.4,1.6,1,9656,1,0,0,1,0,0,1,0,0,0,0,A
4899, A5,2019,34990,Semi-Auto,1637,Petrol,145,34.9,2.0,1,2634,0,1,0,0,1,0,1,0,0,0,0,A
4900, RS4,2019,60990,Automatic,6000,Petrol,145,29.1,2.9,1,9656,0,1,0,0,0,1,0,0,1,1,0,R
4901, Q5,2019,37980,Automatic,6000,Diesel,145,38.2,2.0,1,9656,1,0,0,0,0,1,0,0,0,0,1,Q
4902, RS5,2019,55990,Automatic,7800,Petrol,145,29.7,2.9,1,12553,0,1,0,0,0,1,0,0,1,1,0,R
4903, RS4,2020,67000,Semi-Auto,3000,Petrol,145,29.1,2.9,0,4828,0,1,0,0,1,0,0,0,1,1,0,R
4904, A4,2020,35000,Semi-Auto,3000,Petrol,145,39.2,2.0,0,4828,0,1,0,0,1,0,1,0,0,0,0,A
4905, A3,2020,35000,Semi-Auto,3000,Petrol,145,34.9,2.0,0,4828,0,1,0,0,1,0,1,0,0,0,0,A
4906, Q3,2020,37000,Semi-Auto,3000,Diesel,145,47.1,2.0,0,4828,1,0,0,0,1,0,0,0,0,0,1,Q
4907, A4,2019,26000,Semi-Auto,14361,Petrol,145,38.2,2.0,1,23112,0,1,0,0,1,0,1,0,0,0,0,A
4908, Q5,2019,35500,Semi-Auto,5336,Petrol,145,33.2,2.0,1,8587,0,1,0,0,1,0,0,0,0,0,1,Q
4909, A5,2019,28500,Manual,1096,Petrol,145,37.2,2.0,1,1764,0,1,0,1,0,0,1,0,0,0,0,A
4910, A1,2019,19000,Manual,3979,Petrol,145,51.4,1.0,1,6404,0,1,0,1,0,0,1,0,0,0,0,A
4911, Q7,2019,47500,Semi-Auto,9044,Diesel,145,32.8,3.0,1,14555,1,0,0,0,1,0,0,0,0,0,1,Q
4912, A5,2019,27000,Automatic,7000,Diesel,145,48.7,2.0,1,11265,1,0,0,0,0,1,1,0,0,0,0,A
4913, Q5,2019,35500,Semi-Auto,9280,Diesel,150,38.2,2.0,1,14935,1,0,0,0,1,0,0,0,0,0,1,Q
4914, Q2,2017,16500,Manual,12632,Petrol,150,55.4,1.0,3,20329,0,1,0,1,0,0,0,0,0,0,1,Q
4915, Q5,2017,26500,Semi-Auto,67223,Diesel,240,42.8,3.0,3,108185,1,0,0,0,1,0,0,0,0,0,1,Q
4916, Q2,2018,18000,Manual,17728,Petrol,150,52.3,1.4,2,28530,0,1,0,1,0,0,0,0,0,0,1,Q
4917, A5,2016,19000,Manual,13677,Diesel,125,57.6,2.0,4,22011,1,0,0,1,0,0,1,0,0,0,0,A
4918, A4,2018,19500,Manual,6063,Petrol,150,51.4,1.4,2,9757,0,1,0,1,0,0,1,0,0,0,0,A
4919, Q3,2020,35500,Semi-Auto,4309,Diesel,150,45.6,2.0,0,6935,1,0,0,0,1,0,0,0,0,0,1,Q
4920, A3,2019,33000,Semi-Auto,4000,Petrol,145,33.2,2.0,1,6437,0,1,0,0,1,0,1,0,0,0,0,A
4921, Q2,2019,30000,Semi-Auto,7000,Petrol,145,33.2,2.0,1,11265,0,1,0,0,1,0,0,0,0,0,1,Q
4922, Q3,2019,28500,Manual,4000,Diesel,145,42.8,2.0,1,6437,1,0,0,1,0,0,0,0,0,0,1,Q
4923, A7,2019,33000,Semi-Auto,6000,Diesel,145,48.7,2.0,1,9656,1,0,0,0,1,0,1,0,0,0,0,A
4924, A1,2019,23500,Semi-Auto,4000,Petrol,145,44.8,1.5,1,6437,0,1,0,0,1,0,1,0,0,0,0,A
4925, R8,2019,125000,Semi-Auto,500,Petrol,145,21.4,5.2,1,805,0,1,0,0,1,0,0,0,0,1,0,R
4926, A6,2019,35000,Semi-Auto,3000,Diesel,145,50.4,2.0,1,4828,1,0,0,0,1,0,1,0,0,0,0,A
4927, Q3,2019,24990,Manual,7000,Petrol,145,40.9,1.5,1,11265,0,1,0,1,0,0,0,0,0,0,1,Q
4928, Q3,2019,26990,Manual,3000,Petrol,145,39.8,1.5,1,4828,0,1,0,1,0,0,0,0,0,0,1,Q
4929, A1,2017,14490,Manual,19229,Petrol,30,56.5,1.4,3,30946,0,1,0,1,0,0,1,0,0,0,0,A
4930, Q3,2019,29500,Semi-Auto,5034,Petrol,145,32.5,2.0,1,8101,0,1,0,0,1,0,0,0,0,0,1,Q
4931, A6,2016,16000,Semi-Auto,63105,Diesel,30,64.2,2.0,4,101557,1,0,0,0,1,0,1,0,0,0,0,A
4932, A7,2017,21500,Semi-Auto,56460,Diesel,160,52.3,3.0,3,90863,1,0,0,0,1,0,1,0,0,0,0,A
4933, Q2,2018,23500,Semi-Auto,39430,Petrol,145,44.1,2.0,2,63456,0,1,0,0,1,0,0,0,0,0,1,Q
4934, Q5,2020,38500,Semi-Auto,4000,Petrol,145,32.1,2.0,0,6437,0,1,0,0,1,0,0,0,0,0,1,Q
4935, TT,2020,53500,Semi-Auto,4000,Petrol,145,30.7,2.5,0,6437,0,1,0,0,1,0,0,1,0,0,0,T
4936, A5,2020,33000,Semi-Auto,6000,Petrol,145,39.8,2.0,0,9656,0,1,0,0,1,0,1,0,0,0,0,A
4937, A4,2017,17490,Manual,12823,Petrol,145,52.3,1.4,3,20637,0,1,0,1,0,0,1,0,0,0,0,A
4938, A5,2018,22990,Manual,25448,Petrol,145,48.7,2.0,2,40954,0,1,0,1,0,0,1,0,0,0,0,A
4939, A1,2016,15490,Semi-Auto,39746,Petrol,30,70.6,1.4,4,63965,0,1,0,0,1,0,1,0,0,0,0,A
4940, A1,2017,15990,Manual,14885,Petrol,30,58.9,1.4,3,23955,0,1,0,1,0,0,1,0,0,0,0,A
4941, Q7,2018,70990,Automatic,13213,Diesel,145,37.2,4.0,2,21264,1,0,0,0,0,1,0,0,0,0,1,Q
4942, Q2,2018,21990,Semi-Auto,13500,Petrol,145,54.3,1.4,2,21726,0,1,0,0,1,0,0,0,0,0,1,Q
4943, Q7,2018,57490,Semi-Auto,11800,Diesel,145,39.2,4.0,2,18990,1,0,0,0,1,0,0,0,0,0,1,Q
4944, Q2,2020,22669,Manual,6000,Petrol,145,45.6,1.0,0,9656,0,1,0,1,0,0,0,0,0,0,1,Q
4945, Q8,2019,76990,Semi-Auto,6000,Diesel,145,32.8,3.0,1,9656,1,0,0,0,1,0,0,0,0,0,1,Q
4946, Q5,2019,35490,Semi-Auto,5000,Diesel,145,38.2,2.0,1,8047,1,0,0,0,1,0,0,0,0,0,1,Q
4947, Q7,2020,59990,Semi-Auto,6000,Diesel,145,33.2,3.0,0,9656,1,0,0,0,1,0,0,0,0,0,1,Q
4948, A3,2019,22000,Semi-Auto,14803,Petrol,150,42.2,1.5,1,23823,0,1,0,0,1,0,1,0,0,0,0,A
4949, A3,2019,32500,Semi-Auto,3438,Petrol,150,34.9,2.0,1,5533,0,1,0,0,1,0,1,0,0,0,0,A
4950, Q5,2019,35000,Semi-Auto,8440,Diesel,150,38.2,2.0,1,13583,1,0,0,0,1,0,0,0,0,0,1,Q
4951, A4,2019,26990,Semi-Auto,9560,Diesel,145,47.9,2.0,1,15385,1,0,0,0,1,0,1,0,0,0,0,A
4952, Q3,2019,32990,Semi-Auto,3300,Petrol,145,31.7,2.0,1,5311,0,1,0,0,1,0,0,0,0,0,1,Q
4953, Q2,2017,19490,Manual,18354,Petrol,145,50.4,1.4,3,29538,0,1,0,1,0,0,0,0,0,0,1,Q
4954, R8,2019,109990,Automatic,6954,Petrol,145,21.6,5.2,1,11191,0,1,0,0,0,1,0,0,0,1,0,R
4955, Q8,2019,66990,Semi-Auto,9155,Diesel,145,32.8,3.0,1,14734,1,0,0,0,1,0,0,0,0,0,1,Q
4956, Q2,2020,26169,Manual,6000,Petrol,145,43.5,1.5,0,9656,0,1,0,1,0,0,0,0,0,0,1,Q
4957, A3,2019,33500,Semi-Auto,256,Petrol,150,33.2,2.0,1,412,0,1,0,0,1,0,1,0,0,0,0,A
4958, TT,2019,30000,Semi-Auto,375,Petrol,145,34.0,2.0,1,604,0,1,0,0,1,0,0,1,0,0,0,T
4959, A3,2017,18000,Manual,16417,Diesel,145,67.3,1.6,3,26421,1,0,0,1,0,0,1,0,0,0,0,A
4960, TT,2019,30000,Semi-Auto,4307,Petrol,145,34.9,2.0,1,6931,0,1,0,0,1,0,0,1,0,0,0,T
4961, Q5,2016,20000,Manual,34381,Diesel,200,47.9,2.0,4,55331,1,0,0,1,0,0,0,0,0,0,1,Q
4962, A4,2017,19000,Semi-Auto,21062,Petrol,145,53.3,2.0,3,33896,0,1,0,0,1,0,1,0,0,0,0,A
4963, A3,2017,23000,Semi-Auto,33657,Petrol,145,43.5,2.0,3,54166,0,1,0,0,1,0,1,0,0,0,0,A
4964, A3,2016,19490,Semi-Auto,25940,Petrol,30,56.5,1.4,4,41746,0,1,0,0,1,0,1,0,0,0,0,A
4965, Q5,2015,23990,Automatic,49431,Diesel,260,41.5,3.0,5,79551,1,0,0,0,0,1,0,0,0,0,1,Q
4966, RS3,2018,36490,Automatic,17515,Petrol,145,34.0,2.5,2,28188,0,1,0,0,0,1,0,0,1,1,0,R
4967, RS6,2014,40990,Automatic,63476,Petrol,555,28.8,4.0,6,102154,0,1,0,0,0,1,0,0,1,1,0,R
4968, A6,2019,25990,Semi-Auto,28950,Diesel,150,50.4,2.0,1,46590,1,0,0,0,1,0,1,0,0,0,0,A
4969, Q3,2017,19990,Manual,21502,Petrol,150,49.6,1.4,3,34604,0,1,0,1,0,0,0,0,0,0,1,Q
4970, Q2,2017,17790,Manual,23000,Petrol,150,52.3,1.4,3,37015,0,1,0,1,0,0,0,0,0,0,1,Q
4971, A8,2016,23995,Semi-Auto,39000,Diesel,300,38.7,4.2,4,62764,1,0,0,0,1,0,1,0,0,0,0,A
4972, A3,2017,25990,Semi-Auto,23957,Petrol,145,43.5,2.0,3,38555,0,1,0,0,1,0,1,0,0,0,0,A
4973, A4,2017,20990,Manual,20990,Petrol,145,48.7,1.4,3,33780,0,1,0,1,0,0,1,0,0,0,0,A
4974, Q5,2017,33990,Semi-Auto,42643,Diesel,235,42.2,3.0,3,68627,1,0,0,0,1,0,0,0,0,0,1,Q
4975, A4,2017,18490,Manual,27198,Petrol,145,48.7,2.0,3,43771,0,1,0,1,0,0,1,0,0,0,0,A
4976, R8,2014,51990,Semi-Auto,19800,Petrol,570,22.8,4.2,6,31865,0,1,0,0,1,0,0,0,0,1,0,R
4977, A1,2017,14490,Manual,14723,Petrol,150,55.4,1.4,3,23694,0,1,0,1,0,0,1,0,0,0,0,A
4978, A4,2017,20450,Semi-Auto,15900,Petrol,150,50.4,2.0,3,25589,0,1,0,0,1,0,1,0,0,0,0,A
4979, A1,2013,7610,Manual,42580,Petrol,125,53.3,1.4,7,68526,0,1,0,1,0,0,1,0,0,0,0,A
4980, Q3,2016,16390,Semi-Auto,52442,Diesel,165,50.4,2.0,4,84397,1,0,0,0,1,0,0,0,0,0,1,Q
4981, A1,2013,8609,Manual,43070,Petrol,125,52.3,1.4,7,69314,0,1,0,1,0,0,1,0,0,0,0,A
4982, A3,2016,10130,Manual,61130,Diesel,0,74.3,1.6,4,98379,1,0,0,1,0,0,1,0,0,0,0,A
4983, A3,2019,22000,Semi-Auto,13576,Petrol,150,42.2,1.5,1,21848,0,1,0,0,1,0,1,0,0,0,0,A
4984, A1,2020,23000,Semi-Auto,3000,Petrol,145,44.8,1.0,0,4828,0,1,0,0,1,0,1,0,0,0,0,A
4985, A3,2019,22500,Semi-Auto,4681,Diesel,145,53.3,1.6,1,7533,1,0,0,0,1,0,1,0,0,0,0,A
4986, A3,2019,30500,Semi-Auto,7157,Petrol,145,34.9,2.0,1,11518,0,1,0,0,1,0,1,0,0,0,0,A
4987, A3,2019,22500,Semi-Auto,14307,Petrol,145,41.5,1.5,1,23025,0,1,0,0,1,0,1,0,0,0,0,A
4988, A3,2019,22500,Semi-Auto,12088,Petrol,145,41.5,1.5,1,19454,0,1,0,0,1,0,1,0,0,0,0,A
4989, A3,2019,22000,Semi-Auto,14757,Petrol,145,42.2,1.5,1,23749,0,1,0,0,1,0,1,0,0,0,0,A
4990, A3,2019,22000,Semi-Auto,14686,Petrol,145,42.2,1.5,1,23635,0,1,0,0,1,0,1,0,0,0,0,A
4991, A4,2019,23500,Manual,4514,Petrol,145,38.2,2.0,1,7265,0,1,0,1,0,0,1,0,0,0,0,A
4992, Q8,2018,59000,Semi-Auto,11691,Diesel,145,32.8,3.0,2,18815,1,0,0,0,1,0,0,0,0,0,1,Q
4993, A1,2019,20000,Manual,2236,Petrol,145,46.3,1.5,1,3598,0,1,0,1,0,0,1,0,0,0,0,A
4994, Q5,2019,39990,Automatic,6000,Diesel,145,38.2,2.0,1,9656,1,0,0,0,0,1,0,0,0,0,1,Q
4995, Q2,2017,20990,Semi-Auto,18200,Petrol,125,52.3,1.4,3,29290,0,1,0,0,1,0,0,0,0,0,1,Q
4996, A3,2019,32990,Semi-Auto,2480,Petrol,145,34.9,2.0,1,3991,0,1,0,0,1,0,1,0,0,0,0,A
4997, Q3,2019,35490,Automatic,4979,Diesel,145,45.6,2.0,1,8013,1,0,0,0,0,1,0,0,0,0,1,Q
4998, A5,2019,28990,Automatic,7000,Diesel,145,50.4,2.0,1,11265,1,0,0,0,0,1,1,0,0,0,0,A
4999, RS5,2019,66990,Automatic,6000,Petrol,145,29.7,2.9,1,9656,0,1,0,0,0,1,0,0,1,1,0,R
5000, Q2,2020,24653,Manual,6000,Petrol,145,43.5,1.5,0,9656,0,1,0,1,0,0,0,0,0,0,1,Q
5001, Q5,2019,33490,Automatic,5000,Diesel,145,38.2,2.0,1,8047,1,0,0,0,0,1,0,0,0,0,1,Q
5002, Q2,2019,32990,Automatic,6000,Petrol,145,33.2,2.0,1,9656,0,1,0,0,0,1,0,0,0,0,1,Q
5003, Q7,2019,52990,Automatic,5000,Diesel,145,33.2,3.0,1,8047,1,0,0,0,0,1,0,0,0,0,1,Q
5004, Q2,2018,22990,Semi-Auto,31615,Petrol,145,51.4,1.4,2,50879,0,1,0,0,1,0,0,0,0,0,1,Q
5005, A1,2019,23286,Semi-Auto,6000,Petrol,145,40.9,2.0,1,9656,0,1,0,0,1,0,1,0,0,0,0,A
5006, A5,2019,27990,Automatic,8000,Diesel,145,50.4,2.0,1,12875,1,0,0,0,0,1,1,0,0,0,0,A
5007, Q3,2019,25990,Manual,7500,Diesel,145,42.8,2.0,1,12070,1,0,0,1,0,0,0,0,0,0,1,Q
5008, Q3,2017,21990,Semi-Auto,24250,Petrol,145,47.9,1.4,3,39026,0,1,0,0,1,0,0,0,0,0,1,Q
5009, Q2,2017,23990,Semi-Auto,17000,Petrol,145,51.4,1.4,3,27359,0,1,0,0,1,0,0,0,0,0,1,Q
5010, A8,2019,47990,Automatic,3000,Diesel,145,40.4,3.0,1,4828,1,0,0,0,0,1,1,0,0,0,0,A
5011, Q3,2019,24990,Manual,4000,Petrol,145,40.9,1.5,1,6437,0,1,0,1,0,0,0,0,0,0,1,Q
5012, Q3,2019,26990,Manual,6000,Diesel,145,42.8,2.0,1,9656,1,0,0,1,0,0,0,0,0,0,1,Q
5013, A4,2019,26850,Automatic,5641,Diesel,145,47.9,2.0,1,9078,1,0,0,0,0,1,1,0,0,0,0,A
5014, A1,2016,16290,Manual,10000,Petrol,30,58.9,1.4,4,16093,0,1,0,1,0,0,1,0,0,0,0,A
5015, A3,2016,14490,Manual,47537,Petrol,125,52.3,1.4,4,76503,0,1,0,1,0,0,1,0,0,0,0,A
5016, Q7,2016,30990,Semi-Auto,52900,Diesel,200,47.9,3.0,4,85134,1,0,0,0,1,0,0,0,0,0,1,Q
5017, A5,2015,20990,Semi-Auto,34500,Diesel,200,44.8,3.0,5,55522,1,0,0,0,1,0,1,0,0,0,0,A
5018, Q5,2018,43990,Semi-Auto,17000,Petrol,145,34.0,3.0,2,27359,0,1,0,0,1,0,0,0,0,0,1,Q
5019, Q7,2019,49490,Automatic,12390,Diesel,145,33.2,3.0,1,19940,1,0,0,0,0,1,0,0,0,0,1,Q
5020, A3,2019,24443,Manual,6000,Petrol,145,42.2,1.5,1,9656,0,1,0,1,0,0,1,0,0,0,0,A
5021, RS5,2019,54990,Semi-Auto,7800,Petrol,145,29.7,2.9,1,12553,0,1,0,0,1,0,0,0,1,1,0,R
5022, Q7,2019,51990,Semi-Auto,3988,Diesel,145,32.8,3.0,1,6418,1,0,0,0,1,0,0,0,0,0,1,Q
5023, A3,2016,16490,Manual,39000,Diesel,125,57.6,2.0,4,62764,1,0,0,1,0,0,1,0,0,0,0,A
